id,language_iso639_code,translation
110,en,"Whether it’s in learning, teaching, or business partnership, the University of Hertfordshire transforms bold ambition into life-changing reality. Hertfordhisre focuses on the development and teaching of practical curricula, putting the focus on preparing students to enter the workforce immediately upon graduation in a wide variety of fields. In 2023, Hertfordshire was awarded the Silver Rank in the national UK Teaching Excellence Framework. INTI is one of the top 600 universities in the world, with four campuses in Malaysia and a history of over 35 years. Over 13,000 students are currently enrolled, with over 1,000 academicians and service personnel. INTI has produced over 80,000 graduates. Offering world class facilities, students studying at INTI achieve an added edge while expanding their global perspectives, through the collaborations with highly acclaimed international universities. The University of Hertfordshire has partnered with INTI International University to offer the same UK quality education in Malaysia, opening up the job markets in East and Southeast Asia to students from all over the world. All programs are designed and accredited by the University of Hertfordshire, ending in a degree conferred directly by Hertfordshire. A group of degrees within this partnership are offered as a dual degree in which students receive a degree from both the University of Hertfordshire as well as INTI International University, with no additional time needed. Receiving multiple degrees means even greater recognition globally as well as additional credentials for your CV as you begin your career."
110,ja,"学習、教育、ビジネス・パートナーシップのいずれにおいても、ハートフォードシャー大学は将来の志望や方向性を、人生を変えるような現実に変えます。ハートフォードシャー大学は、実践的なカリキュラムの開発と教育に重点を置き、学生が卒業後すぐにさまざまな分野の仕事に就けるよう準備しています。2023年、ハートフォードシャーは、全国的な英国教育優秀フレームワーク（Teaching Excellence Framework）でシルバーランクを獲得しました。

インティ国際大学は、マレーシアに4つのキャンパスを持ち、35年以上の歴史を持つ、世界トップ600の大学のひとつです。現在13,000人以上の学生が在籍し、1,000人以上の教職員がいます。インティ国際大学はこれまで80,000人以上の卒業生を輩出しており、世界トップクラスの施設を提供するインティ国際大学で学ぶ学生は、高い評価を得ている国際的な大学との提携を通じて、グローバルな視野を広げながら、さらなる強みを獲得しています。

ハートフォードシャー大学は、インティ国際大学と提携し、マレーシアでも英国同様の質の高い教育を提供することで、東アジア・東南アジアの就職市場を世界中の学生に開放しています。すべてのプログラムはハートフォードシャー大学によって編成・認定され、ハートフォードシャー大学から直接学位が授与されます。このパートナーシップに含まれる学位はダブル学士号として提供され、学生はハートフォードシャー大学とインティ国際大学の両方から学位を通常の学士課程3年間で取得することができます。複数の学位を取得することは、世界的な認知度がさらに高まるだけでなく、就職活動において、もちろん履歴書にも記載できます。"
110,vi,"Dù là trong học tập, giảng dạy, hay hợp tác kinh doanh, Đại học Hertfordshire biến tham vọng táo bạo thành hiện thực thay đổi cuộc sống. Hertfordshire tập trung vào việc phát triển và giảng dạy các chương trình thực tiễn, đặt trọng tâm vào việc chuẩn bị cho sinh viên có thể gia nhập lực lượng lao động ngay sau khi tốt nghiệp trong nhiều lĩnh vực khác nhau. Năm 2023, Hertfordshire đã được trao Hạng Bạc trong Khung Cơ bản Giảng dạy (TEF) của Vương quốc Anh. INTI là một trong 600 trường đại học hàng đầu thế giới, với bốn cơ sở tại Malaysia và có lịch sử hơn 35 năm. Hiện có hơn 13.000 sinh viên đang theo học, với hơn 1.000 giảng viên và nhân viên phục vụ. INTI đã đào tạo hơn 80.000 cử nhân. Với các cơ sở vật chất đẳng cấp thế giới, sinh viên học tại INTI đạt được lợi thế bổ sung khi mở rộng quan điểm toàn cầu của họ, thông qua sự hợp tác với các trường đại học quốc tế nổi tiếng. Đại học Hertfordshire đã hợp tác với Đại học Quốc tế INTI để cung cấp chất lượng giáo dục Vương quốc Anh tương tự tại Malaysia, mở ra thị trường việc làm ở Đông và Đông Nam Á cho sinh viên từ khắp nơi trên thế giới. Tất cả các chương trình đều được thiết kế và công nhận bởi Đại học Hertfordshire, kết thúc bằng một bằng cấp được cấp trực tiếp bởi Hertfordshire. Một nhóm bằng cấp trong sự hợp tác này được cung cấp dưới dạng bằng kép, trong đó sinh viên nhận được bằng từ cả Đại học Hertfordshire cũng như Đại học Quốc tế INTI, mà không cần thêm thời gian. Nhận được nhiều bằng cấp có nghĩa là sự công nhận toàn cầu càng lớn hơn cũng như thêm các chứng chỉ bổ sung cho CV của bạn khi bạn bắt đầu sự nghiệp."
111,en,"This joint university program allows students to pursue a degree from Sheffield Hallam University, UK, fully in Malaysia or starting in Malaysia and finishing in the UK. The art and design programs on offer provide students the same experience and work opportunities whether they decide to stay in Malaysia or move on to the UK. INTI is one of the top 600 universities in the world, with four campuses in Malaysia and a history of over 35 years. Over 13,000 students are currently enrolled, with over 1,000 academicians and service personnel. INTI has produced over 80,000 graduates. Offering world class facilities, students studying at INTI achieve an added edge while expanding their global perspectives, through the collaborations with highly acclaimed international universities. INTI has established the INTI Center of Art and Design (ICAD) at Subang campus that offers the full suite of art and design programmes along with the state-of-the-art facilities. Other than physical facilities, ICAD emphasizes on regular curriculum revamping, where feedback from different stakeholders are collected to create the most robust and industryrelevant curriculum. Staff professional development is an on-going faculty initiative to develop staff knowledge, skills and abilities in inspiring students through teaching. Through this initiative, staff and students are exposed to practical and interdisciplinary experiences, ensuring a competitive edge. Through the Transnational Educational Partnerships, students’ experience at INTI Center of Art & Design is identical to the university. Students at INTI Center of Art & Design are provided with the sense of belonging at the university through International Classroom, visiting lecturers from Sheffield Hallam University, International Study Trip to Sheffield Hallam University and nomination for Sheffield Hallam University Inspirational Student Awards, to gain invaluable experience and recognition from the university."
111,ja,"このジョイント大学プログラムにより、学生はマレーシアで100％、またはマレーシアで開始し英国で在学しながら、英国シェフィールド・ハラム大学の学位を取得することができます。学生が履修するアートとデザインのプログラムは、マレーシアに留まるか英国に進むかを問わず、学生に同じ経験と仕事の機会を提供します。

インティ国際大学は、マレーシアに4つのキャンパスを持ち、35年以上の歴史を持つ世界トップ600の大学のひとつです。現在13,000人以上の学生が在籍し、1,000人以上の教職員がいます。インティ国際大学は80,000人以上の卒業生を輩出しており、世界トップクラスの施設を提供するインティ国際大学で学ぶ学生は、高い評価を得ている国際的な大学との連携を通じて、グローバルな視野を広げながら、さらなる強みを獲得しています。

インティ国際大学はスバンキャンパスにインティ国際大学 Center of Art and Design (ICAD)を設立し、最先端の施設とともにアートとデザインのプログラムを提供しています。物理的な設備以外にも、ICADは定期的なカリキュラムの刷新に重点を置いており、様々なステークホルダーからのフィードバックを収集し、最も強固で業界に関連したカリキュラムを作成しています。スタッフの専門能力開発は、指導を通じて学生にインスピレーションを与えるスタッフの知識、スキル、能力を開発するための継続的な教員のイニシアチブです。この取り組みを通じて、スタッフと学生は実践的かつ学際的な経験に触れ、競争力を確保します。

国境を越えた教育パートナーシップを通じて、インティ国際大学 Center of Art & Designでの学生の経験は大学と同じです。インティ国際大学 Center of Art & Designの学生は、国際色あふれる教室、シェフィールド・ハラム大学からの客員講師、シェフィールド・ハラム大学への国際研修旅行、シェフィールド・ハラム大学インスピレーショナル・スチューデント・アワードへのノミネートなどを通して、大学への帰属意識を高め、貴重な経験と大学からの評価を得ることができます。"
111,vi,"Chương trình liên kết đại học này cho phép sinh viên theo đuổi bằng cấp từ Đại học Sheffield Hallam, Vương quốc Anh, hoàn toàn tại Malaysia hoặc bắt đầu ở Malaysia và hoàn thành tại Vương quốc Anh. Các chương trình nghệ thuật và thiết kế cung cấp cho sinh viên trải nghiệm và cơ hội làm việc giống nhau dù họ quyết định ở lại Malaysia hay chuyển đến Vương quốc Anh. INTI là một trong 600 trường đại học hàng đầu thế giới, với bốn cơ sở tại Malaysia và có lịch sử hơn 35 năm. Hiện có hơn 13.000 sinh viên đang theo học, với hơn 1.000 giảng viên và nhân viên phục vụ. INTI đã đào tạo hơn 80.000 cử nhân. Với các cơ sở vật chất đẳng cấp thế giới, sinh viên học tại INTI đạt được lợi thế bổ sung khi mở rộng quan điểm toàn cầu của họ, thông qua sự hợp tác với các trường đại học quốc tế nổi tiếng. INTI đã thành lập Trung tâm Nghệ thuật và Thiết kế INTI (ICAD) tại cơ sở Subang cung cấp đầy đủ các chương trình nghệ thuật và thiết kế cùng với các cơ sở vật chất hiện đại. Ngoài các cơ sở vật chất vật lý, ICAD nhấn mạnh vào việc cập nhật chương trình học thường xuyên, nơi các phản hồi từ các bên liên quan khác nhau được thu thập để tạo ra chương trình học mạnh mẽ và liên quan đến ngành nhất. Phát triển chuyên môn cho giảng viên là một sáng kiến liên tục của khoa để phát triển kiến thức, kỹ năng và khả năng của giảng viên trong việc truyền cảm hứng cho sinh viên thông qua giảng dạy. Thông qua sáng kiến này, giảng viên và sinh viên được tiếp xúc với các trải nghiệm thực tiễn và liên ngành, đảm bảo một lợi thế cạnh tranh. Thông qua các Đối tác Giáo dục Xuyên quốc gia, trải nghiệm của sinh viên tại Trung tâm Nghệ thuật và Thiết kế INTI giống hệt như tại trường đại học. Sinh viên tại Trung tâm Nghệ thuật và Thiết kế INTI cảm nhận được sự thuộc về tại trường đại học thông qua Lớp học Quốc tế, giảng viên thỉnh giảng từ Đại học Sheffield Hallam, Chuyến đi học tập Quốc tế đến Đại học Sheffield Hallam và được đề cử cho Giải thưởng Sinh viên Truyền cảm hứng của Đại học Sheffield Hallam, để có được những kinh nghiệm vô giá và sự công nhận từ trường đại học."
112,en,"Southern New Hampshire University (SNHU) is an award-winning private university nestled on 300 wooded acres in the heart of the charming and historic northeastern United States. The university campus is located just five miles from downtown Manchester, New Hampshire, named one of the ten most livable US cities by Forbes magazine, and an hour away from the global city of Boston. SNHU offers convenient access to internships and career opportunities, as well as multicultural events and activities. INTI is one of the top 600 universities in the world, with four campuses in Malaysia and a history of over 35 years. Over 13,000 students are currently enrolled, with over 1,000 academicians and service personnel. INTI has produced over 80,000 graduates. Offering world class facilities, students studying at INTI achieve an added edge while expanding their global perspectives, through the collaborations with highly acclaimed international universities. The SNHU degree programs offered at INTI enable students to complete their American degree entirely in Malaysia without compromising on quality. Students who have completed these programs in Malaysia will be accorded an identical award as the United States campus. Students joining INTI’s SNHU program are enrolled as SNHU USA students, receiving an SNHU  student ID number, access to the same SNHU online resources as students on the main US campus and the same transcript as all other students from the US campus."
112,ja,"南ニューハンプシャー大学（SNHU）は、歴史的にも魅力ある米国北東部ニューイングランド地方に位置し、300エーカーの森林に囲まれた受賞歴のある私立大学です。大学のキャンパスは、フォーブス誌の「最も住みやすいアメリカの都市10選に選ばれたニューハンプシャー州マンチェスターのダウンタウンからわずか5マイル、国際都市ボストンから1時間の距離に位置しています。SNHUは、インターンシップやキャリアの機会だけでなく、多文化のイベントやアクティビティにも良いアクセスがあります。

インティ国際大学は、マレーシアに4つのキャンパスを持ち、35年以上の歴史を持つ世界トップ600の大学の一つです。現在1万3,000人以上の学生が在籍し、1,000人以上の教職員が在籍しています。インティ国際大学は80,000人以上の卒業生を輩出しており、世界クラスの施設を提供し、インティ国際大学で学ぶ学生は、高く評価されている国際的な大学とのコラボレーションを通じて、グローバルな視野を広げながら、様々なプラスαの体験をします。

インティ国際大学で提供されるSNHUの学位プログラムでは、学生はマレーシアでアメリカ本国の教育の質と全く同等の学士課程を修了することができます。マレーシアでこれらのプログラムを完了した学生は、米国のキャンパスと同じ学位が与えられます。インティ国際大学のSNHUプログラムに参加する学生は、SNHU米国の学生として登録され、SNHUの学籍番号、米国キャンパスの学生と同じSNHUオンラインリソースへのアクセス、および米国キャンパスからの他のすべての学生と同じ成績証明書を受け取ります。"
112,vi,"Đại học Southern New Hampshire (SNHU) là một trường đại học tư nhân danh tiếng, tọa lạc trên diện tích 300 mẫu đất rừng tại khu vực đông bắc Hoa Kỳ, nơi nổi tiếng với vẻ đẹp quyến rũ và lịch sử lâu đời. Khuôn viên trường chỉ cách trung tâm thành phố Manchester, New Hampshire, 5 dặm – một trong mười thành phố đáng sống nhất Hoa Kỳ theo tạp chí Forbes – và cách thành phố toàn cầu Boston một giờ lái xe. SNHU mang đến cho sinh viên cơ hội tiếp cận thực tập và việc làm thuận tiện, cùng các sự kiện và hoạt động đa văn hóa. INTI là một trong những trường đại học hàng đầu thế giới, thuộc top 600, với bốn khuôn viên tại Malaysia và lịch sử hơn 35 năm. Hiện tại, có hơn 13.000 sinh viên đang theo học và hơn 1.000 giảng viên và nhân viên phục vụ. INTI đã đào tạo hơn 80.000 sinh viên tốt nghiệp. Với các cơ sở vật chất đẳng cấp thế giới, sinh viên tại INTI có lợi thế vượt trội trong việc mở rộng tầm nhìn toàn cầu thông qua hợp tác với các trường đại học quốc tế danh tiếng. Các chương trình cấp bằng của SNHU được giảng dạy tại INTI giúp sinh viên hoàn thành chương trình đại học Mỹ hoàn toàn tại Malaysia mà không ảnh hưởng đến chất lượng. Sinh viên hoàn thành các chương trình này tại Malaysia sẽ được cấp bằng giống hệt như tại cơ sở chính ở Hoa Kỳ. Sinh viên tham gia chương trình SNHU tại INTI sẽ được đăng ký là sinh viên SNHU Hoa Kỳ, nhận mã số sinh viên SNHU, truy cập vào cùng các tài nguyên trực tuyến của SNHU như sinh viên tại cơ sở chính ở Hoa Kỳ và nhận bảng điểm giống như tất cả sinh viên khác từ cơ sở Hoa Kỳ."
113,en,"Lancaster University Leipzig is a branch campus of Lancaster University, offering a range of undergraduate and postgraduate programmes. By studying at Lancaster University Leipzig, you will receive a degree from an internationally acclaimed UK university while studying on a European campus. The courses are taught in smaller classes with a more tailored approach in a supportive, student-centred, environment. You will have the opportunity to spend an optional year at the main Lancaster campus in the UK at reduced EU prices."
113,ja,"ランカスター大学ライプツィヒ校は、ランカスター大学の分校であり、多様な学部課程および大学院課程を提供しています。
ライプツィヒ校で学ぶことは、ヨーロッパにあるキャンパスで学びながら、国際的に高い評価を得ている英国・ランカスター大学の学位を取得することを意味します。すべてのコースは少人数制で実施され、学生一人ひとりを重視した手厚いサポートのもと、個々のニーズに応じた学習体験が提供されます。さらに、希望する学生は、英国のランカスター本校で1年間、EU学生と同じ学費で学ぶ機会も得られます。"
113,vi,"Đại học Lancaster Leipzig là một cơ sở chi nhánh của Đại học Lancaster, cung cấp nhiều chương trình đại học và sau đại học. Khi học tại Đại học Lancaster Leipzig, bạn sẽ nhận được bằng từ một trường đại học danh tiếng quốc tế của Vương quốc Anh, trong khi học tập tại khuôn viên châu Âu. Các khóa học được giảng dạy trong các lớp học nhỏ hơn với phương pháp học tập phù hợp hơn trong một môi trường hỗ trợ, tập trung vào sinh viên. Bạn cũng có cơ hội trải qua một năm học tùy chọn tại cơ sở chính của Đại học Lancaster ở Vương quốc Anh với mức giá ưu đãi cho sinh viên EU."
114,en,"If you are interested in a career anywhere in East Asia or Southeast Asia, the degrees awarded by the top Australian universities -- usually called the ""Group of 8"" -- are recognized throughout the region, including Japan. Most these universities are ranked in the 100 world rankings with many other university in Australia ranked in in the top 250; however, access to these universities can be restricting and expensive as students graduating from Japanese high schools are not eligible for direct entry and insead need a foundation or other international perparatory course. INTI International University is one of the top 600 universities in the world, with four campuses in Malaysia and a history of over 35 years. Over 13,000 students are currently enrolled, with over 1,000 academicians and service personnel. INTI has produced over 80,000 graduates. Offering world class facilities, students studying at INTI achieve an added edge while expanding their global perspectives, through the collaborations with highly acclaimed international universities. INTI partners with nearly all Group of 8 universities as well as a majority of the top universities throughout Australia via a long-standing articulation program. You can complete all of the preparatory courses needed as well as 1-2 years of university credit at Malaysian local tuition levels before finishing the final 1-2 years in Australia, depending on your intended major, at your university of choice. Following graduation in Australia, you can apply for post-study work or postgraduate programs with no limitations or restrictions."
114,ja,"オーストラリアのトップ大学（通常「グループ 8」と呼ばれる）のほとんどは世界ランキング100位以内にランクインしています。これらの学位は、日本を含む東アジアや東南アジア地域全体で認められており、これらの地域でのキャリア形成のうえでも重要な学位といえるでしょう。

しかし、日本の高校を卒業した学生は教育制度の違いからファウンデーションコースを経て、オーストラリア等の大学に入学することになるため、経済的負担も重くなります。

インティ国際大学は、マレーシアに4つのキャンパスを持ち、35年以上の歴史を持つ、世界トップ600の大学のひとつです。現在13,000人以上の学生が在籍し、1,000人以上の教職員がいます。インティ国際大学はこれまで80,000人以上の卒業生を輩出しています。世界トップクラスの施設を提供するインティ国際大学で学ぶ学生は、高い評価を得ている国際的な大学との提携を通じて、グローバルな視野を広げながら、さらなる強みや体験を得る機会があります。

インティ国際大学は、長年にわたる提携プログラムを通して、オーストラリアのグループ 8の大学（オーストラリア国立大学やニューサウスウェールズ大学など）のほとんどと、また、オーストラリア全土のトップ大学の大半と提携しています。マレーシアでファウンデーションコースを修了し、マレーシアの授業料で1～2年間の大学単位を取得した後、最終的にオーストラリアの希望の大学で残りの期間と単位を専攻に応じて学びオーストラリアの大学の学士号を取得することができます。オーストラリアでの卒業後は、大学院への進学や就職に制限や制約はありません。"
114,vi,"Nếu bạn quan tâm đến sự nghiệp tại bất kỳ quốc gia nào ở Đông Á hoặc Đông Nam Á, các bằng cấp được cấp bởi các trường đại học hàng đầu của Úc - thường được gọi là ""Group of 8"" - được công nhận rộng rãi trong khu vực, bao gồm cả Nhật Bản. Hầu hết các trường này đều nằm trong top 100 bảng xếp hạng thế giới, và nhiều trường đại học khác ở Úc cũng thuộc top 250. Tuy nhiên, việc tiếp cận các trường này có thể gặp hạn chế và chi phí đắt đỏ, vì học sinh tốt nghiệp từ các trường trung học phổ thông Nhật Bản không đủ điều kiện nhập học trực tiếp mà thay vào đó cần tham gia các khóa học dự bị hoặc quốc tế khác. Đại học Quốc tế INTI là một trong những trường đại học hàng đầu thế giới, nằm trong top 600, với bốn khuôn viên tại Malaysia và lịch sử hơn 35 năm. Hiện tại, hơn 13.000 sinh viên đang theo học và có hơn 1.000 giảng viên và nhân viên phục vụ. INTI đã đào tạo hơn 80.000 sinh viên tốt nghiệp. Với cơ sở vật chất đẳng cấp thế giới, sinh viên học tại INTI có lợi thế vượt trội trong việc mở rộng tầm nhìn toàn cầu thông qua hợp tác với các trường đại học quốc tế danh tiếng. INTI hợp tác với gần như tất cả các trường trong Group of 8 cũng như phần lớn các trường đại học hàng đầu tại Úc thông qua một chương trình liên thông lâu đời. Bạn có thể hoàn thành tất cả các khóa học dự bị cần thiết cũng như 1-2 năm tín chỉ đại học với mức học phí tại Malaysia trước khi hoàn thành 1-2 năm cuối cùng tại Úc, tùy thuộc vào chuyên ngành mà bạn lựa chọn, tại trường đại học bạn mong muốn. Sau khi tốt nghiệp tại Úc, bạn có thể nộp đơn xin việc làm sau tốt nghiệp hoặc chương trình sau đại học mà không gặp bất kỳ giới hạn hay hạn chế nào."
115,en,University of Sussex
115,ja,サセックス大学
116,en,"Royal Holloway, University of London"
116,ja,ロンドン大学ロイヤル・ホロウェイ校
117,en,"The University of Sussex, located near Brighton in the south of England, is a leading higher education and research institution. Established in 1961 as part of the UK's new wave of universities, Sussex has a strong reputation for academic excellence, research impact, and innovation.

As a research-intensive university, Sussex achieved outstanding results in REF 2021, with 89% of its research rated as ‘world-leading’ or ‘internationally excellent.’ It is ranked 1st in the world for Development Studies (QS World University Rankings 2024) and is a leader in sustainability and employment outcomes.

Sussex has a diverse student body of over 18,600 students, including 30% from overseas. Its teaching emphasizes interdisciplinary learning, intellectual challenge, and real-world impact.

The university’s stunning campus, located within the South Downs National Park, blends award-winning architecture with natural beauty. Designed by Sir Basil Spence, its central buildings have listed status, with Falmer House being one of only two Grade I-listed educational buildings in the UK.

Sussex is committed to fostering global change through cutting-edge research, high-quality education, and a strong, supportive community."
117,ja,"サセックス大学は、イングランド南部・ブライトン近郊に位置する、世界的に高く評価されている教育・研究機関です。1961年の創立以来、革新的な研究と教育を通じ、学術的な卓越性と社会への影響力を築いてきました。研究面では、Research Excellence Framework（英国の高等教育機関研究評価システム）2021において、研究の89％が「世界トップレベル」または「国際的に優れている」と評価されました。また、QS世界大学ランキング2024では「開発学」分野で世界第1位に選ばれるなど、持続可能性や就職実績の面でも高い評価を得ています。学生数は約18,600人で、約30％が留学生です。学際的なアプローチ、知的な挑戦、そして社会貢献を重視する教育スタイルが特徴です。キャンパスは、美しいサウスダウンズ国立公園内に位置し、自然と調和した受賞歴のある建物が魅力です。建物は著名な建築家サー・バジル・スペンスによる設計で、中心部の建物は文化財に指定されています。特にファルマー・ハウスは、イギリスで唯一のグレードI指定を受けた教育施設のひとつです。最先端の研究と質の高い教育を通じ、世界にポジティブな変化をもたらすことを目指しています。"
118,en,"Founded over 170 years ago, Royal Holloway aims to provide equity in opportunity, transform lives through education, and create positive change with bravery, curiosity, and care. We challenge conventions and foster growth through innovative education and transformative research.

Our research tackles real-world problems, seeking creative solutions to complex challenges, alleviating inequalities, and promoting sustainability in today’s interconnected and digital world. As a research-intensive university, we rank among the UK’s top 25 universities for research quality. With six interdisciplinary Schools, we support some of the brightest minds globally, encouraging innovation and talent.

Our beautiful campus, set within 135 acres of stunning parkland, features modern teaching spaces, vibrant cafés, and excellent sports facilities. The iconic Founder’s Building houses the famous Picture Gallery and serves as a hub for students, blending history and modernity.

We improve lives through innovative partnerships, collaborating with businesses, industries, and government bodies. Our Research Centres and Institutes foster partnership-led research, shaping new intellectual agendas and defining areas of excellence.

We are committed to inclusive education and empowering individuals within an active, close-knit community. Our partnerships with local and global industries further enhance our mission as a university of social purpose, dedicated to creating positive change for our students, society, and the world."
118,ja,ロイヤル・ホロウェイは、170年以上の歴史を持つイギリスの大学で、教育を通じ人生を変革し、社会にポジティブな影響を与えることを重視しています。研究面では、現代社会が直面する複雑な課題に対し、創造的な解決策を追求しており、持続可能な社会の実現にも取り組んでいます。また、研究活動の充実度によって、イギリス国内で研究力の高い25大学の一つとして広く認識されています。6つの学際的なスクールを設置しており、世界中から集まる優秀な人材を支援しながら、イノベーションの創出と個々の才能の発展を奨励しています。キャンパスは、ロンドン近郊の135エーカーにおよぶ自然豊かな敷地に位置しており、近代的な講義室や活気あるカフェ、充実したスポーツ施設などが整っています。象徴的な建物であるファウンダーズ・ビルディングには、名画を展示するピクチャー・ギャラリーが併設されており、学生の学びと交流の拠点となっています。また、ロイヤル・ホロウェイは、産業界やビジネス、政府機関との連携にも積極的に取り組んでいます。研究センターや研究所を通じ、パートナーシップに基づく研究活動を展開し、新たな学術的課題への取り組みや分野を超えた知の創出を促進しています。包括的な教育環境と、活気に満ちた緊密なコミュニティの中で、個々の学生の力を引き出すことにも力を入れており、地域や国際社会との協働を通じて、学生や社会、そして世界に対し持続的で前向きな変化を生み出すことを目指しています。
119,en,Western Washington University
119,ja,ウェスタン・ワシントン大学
120,en,"Western Washington University (WWU), established in 1893, is a public university located in Bellingham, Washington. The campus is nestled between the Salish Sea and the Cascade Mountains, offering students a picturesque environment with access to outdoor recreational activities like hiking, skiing, and kayaking. Bellingham's proximity to major cities such as Seattle and Vancouver provides additional cultural and professional opportunities.

WWU is renowned for its commitment to environmental sustainability and offers strong programs in Environmental Studies, Business and Sustainability, Energy Studies, and Social Sciences. The College of the Environment, one of the oldest in the United States, provides interdisciplinary education that combines natural sciences, policy, and social sciences. The Business and Sustainability program integrates business practices with environmental principles, preparing students for careers in the emerging green economy. Energy Studies programs focus on the science, policy, and management aspects of today's diverse energy systems.

The university fosters a supportive community for international students, with services provided by the International Student & Scholar Services (ISSS) office. Students benefit from personalized advising, cultural exchange programs, and opportunities for global engagement. WWU's emphasis on experiential learning, small class sizes, and a collaborative academic environment makes it an attractive choice for students seeking a comprehensive education in a welcoming setting."
120,ja,ウェスタン・ワシントン大学（Western Washington University）は、1893年設立の公立大学で、ワシントン州ベリンガムに位置しています。キャンパスは、セイリッシュ海とカスケード山脈に囲まれた自然豊かな環境にあり、ハイキングやスキー、カヤックなどのアウトドア活動を楽しむことができます。ベリンガムは、シアトルやカナダ・バンクーバーにも近く、都市での文化的・職業的な機会にも恵まれた立地です。大学は、環境持続可能性への取り組みで高い評価を得ており、環境学、ビジネスと持続可能性、エネルギー研究、社会科学などの分野で優れたプログラムを提供しています。特に、全米で最も歴史ある環境学部の一つとされる学部では、自然科学・政策・社会科学を融合させた学際的な教育が行われています。また、ビジネスと持続可能性のプログラムでは、環境原則を取り入れたビジネスの実践を学び、グリーン経済におけるキャリアに備えることができます。エネルギー研究では、現代の多様なエネルギーシステムに関する科学的・政策的・管理的な視点をバランスよく学ぶことが可能です。国際学生へのサポートにも力を入れており、International Student & Scholar Services（ISSS）オフィスを通じ、個別アドバイジングや文化交流プログラム、グローバルな視野を育む機会を提供しています。実践的な学習、小規模なクラスサイズ、協働的な学術環境を重視する大学は、包括的な教育を求める学生にとって、自然に囲まれた理想的な学びの場となっています。
120,vi,"Đại học Western Washington (Western Washington University), thành lập năm 1893, là một trường đại học công lập tọa lạc tại thành phố Bellingham, bang Washington. Khuôn viên trường nằm giữa biển Salish và dãy núi Cascade, mang đến cho sinh viên môi trường thiên nhiên tuyệt đẹp cùng với các hoạt động ngoài trời như leo núi, trượt tuyết và chèo thuyền kayak. Bellingham cũng gần các thành phố lớn như Seattle và Vancouver, tạo điều kiện thuận lợi cho sinh viên tiếp cận với các cơ hội văn hóa và nghề nghiệp đa dạng.

Trường nổi tiếng với cam kết về phát triển bền vững môi trường và cung cấp các chương trình đào tạo mạnh về Nghiên cứu Môi trường, Kinh doanh và Bền vững, Nghiên cứu Năng lượng và Khoa học Xã hội. Đặc biệt, Khoa Môi trường của trường là một trong những khoa lâu đời nhất tại Hoa Kỳ, cung cấp chương trình giáo dục liên ngành kết hợp giữa khoa học tự nhiên, chính sách và khoa học xã hội. Chương trình Kinh doanh và Bền vững tích hợp các nguyên tắc môi trường vào thực tiễn kinh doanh, chuẩn bị cho sinh viên sự nghiệp trong nền kinh tế xanh đang phát triển. Các chương trình Nghiên cứu Năng lượng tập trung vào các khía cạnh khoa học, chính sách và quản lý của hệ thống năng lượng hiện đại.

Đại học Western Washington tạo điều kiện thuận lợi cho sinh viên quốc tế thông qua Văn phòng Dịch vụ Sinh viên và Học giả Quốc tế (ISSS), cung cấp tư vấn cá nhân, chương trình trao đổi văn hóa và cơ hội tham gia vào cộng đồng toàn cầu. Với phương pháp học tập thực tiễn, lớp học quy mô nhỏ và môi trường học thuật hợp tác, trường là lựa chọn hấp dẫn cho những sinh viên tìm kiếm một nền giáo dục toàn diện trong một khung cảnh thiên nhiên tuyệt đẹp."
121,en,James Madison University
121,ja,ジェームズ・マディソン大学
122,en,"James Madison University sits amid the rolling hills of Virginia’s Shenandoah Valley, where Shenandoah National Park provides a scenic backdrop for study and outdoor adventure . Harrisonburg is regularly recognized for its livable small-city character, with a supportive community, year-round festivals, and downtown murals, galleries, and locally owned eateries that enrich campus life.

At JMU, a teaching-first ethos guides the academic experience: faculty balance active scholarship with close mentorship in small classes, fostering collaboration and personalized support. Hands-on learning is woven into every program through curricular internships, independent research alongside professors, and community-engaged projects that encourage students to apply theory in real-world settings.

Career readiness is central, thanks to strong industry partnerships and structured workshops like “Internships 101” that prepare students to navigate professional environments. The University Career Center offers tools—from Handshake’s extensive job and internship listings to specialized fairs and coaching—that help students build portfolios, practice interviews, and secure meaningful roles before graduation.

International students find dedicated support through the Center for Global Engagement and International Student & Scholar Services, which provide visa guidance, cultural programming, and academic advising to ensure a smooth transition. Free resources like the English Language Learning Center offer tutoring and language support, while living-learning communities create intercultural connections and peer mentoring for a welcoming campus experience."
