id,language_iso639_code,translation
138,vi,"Chương trình Cử nhân Minh họa và Hoạt hình kết hợp học lý thuyết và dự án thực hành tại phòng studio để trang bị cho sinh viên kỹ năng kể chuyện hình ảnh truyền thống và kỹ thuật số, thiết kế nhân vật, phương tiện minh họa và kỹ thuật hoạt hình. Các học phần về vẽ, hoạt hình 2D và 3D, dừng khung hình, ghi hình chuyển động và hiệu ứng hình ảnh cùng với hợp tác ngành và dự án capstone giúp phát triển kỹ năng kỹ thuật, sáng tạo và chuyên nghiệp. Sau khi tốt nghiệp, sinh viên có thể làm việc như nhà hoạt hình, minh họa, thiết kế trò chơi, thiết kế điện ảnh hoặc chuyên gia truyền thông số trong các ngành giải trí, xuất bản, quảng cáo và trò chơi."
139,en,"The Bachelor of Industrial Design provides an interdisciplinary foundation in design theory, materials science, manufacturing processes and user-centred research, combined with hands on studio projects and industry placements. Core study in product development, sketching, digital modeling, prototyping and design communication cultivates creativity, technical proficiency and problem solving skills. Graduates pursue careers as industrial designers, product developers, UX/UI designers, design consultants or project managers in manufacturing, consumer goods and innovation sectors."
139,ja,このインダストリアルデザイン学士課程では、デザイン理論、材料科学、製造プロセス、ユーザー中心のリサーチを学際的に学び、実践的なスタジオプロジェクトや業界実習を通じて知見を深めます。プロダクト開発、スケッチ、デジタルモデリング、プロトタイピング、デザインコミュニケーションのコア科目により、創造性、技術的スキル、問題解決力を養います。卒業生はインダストリアルデザイナー、プロダクトデベロッパー、UX／UIデザイナー、デザインコンサルタント、プロジェクトマネージャーとして製造業、消費財、イノベーション分野で活躍できます。
139,vi,"Chương trình Cử nhân Thiết kế Công nghiệp cung cấp nền tảng liên ngành về lý thuyết thiết kế, khoa học vật liệu, quy trình sản xuất và nghiên cứu hướng đến người dùng, kết hợp với dự án studio thực hành và thực tập tại doanh nghiệp. Nội dung chính bao gồm phát triển sản phẩm, phác thảo, mô hình hóa số, tạo mẫu và truyền thông thiết kế để phát triển tính sáng tạo, kỹ năng kỹ thuật và giải quyết vấn đề. Sau khi tốt nghiệp, sinh viên có thể làm nhà thiết kế công nghiệp, phát triển sản phẩm, thiết kế UX/UI, tư vấn thiết kế hoặc quản lý dự án trong các lĩnh vực sản xuất, hàng tiêu dùng và đổi mới."
140,en,"The Bachelor of Interior Architecture provides an interdisciplinary education in design theory, spatial planning, sustainability, material exploration and human-centred research through theoretical study, hands-on studio projects and industry placements. Coursework in conceptual sketching, digital modelling, environmental systems and professional practice alongside a capstone design project develops creative problem-solving, technical proficiency and collaboration skills. Graduates pursue careers as interior designers, spatial planners, exhibition designers, sustainable design consultants or project managers in commercial, residential, cultural and public sectors."
140,ja,このインテリアアーキテクチャ学士課程ではデザイン理論、空間計画、持続可能性、素材探究、人間中心リサーチを理論学習、実践的スタジオプロジェクト、業界実習を通じて学びます。コンセプトスケッチ、デジタルモデリング、環境システム、プロフェッショナル実践に関する科目とキャップストーンデザインプロジェクトにより創造的問題解決力、技術的熟練度、協働スキルを養います。卒業生はインテリアデザイナー、空間プランナー、展示デザイナー、サステナブルデザインコンサルタント、プロジェクトマネージャーとして商業、住宅、文化、公的部門で活躍できます。
140,vi,"Chương trình Cử nhân Kiến trúc Nội thất trang bị kiến thức liên ngành về lý thuyết thiết kế, quy hoạch không gian, bền vững, khám phá vật liệu và nghiên cứu lấy con người làm trung tâm qua học lý thuyết, dự án studio thực hành và thực tập tại doanh nghiệp. Học phần về phác thảo ý tưởng, mô hình số, hệ thống môi trường và thực hành chuyên nghiệp cùng dự án capstone phát triển kỹ năng giải quyết vấn đề sáng tạo, thành thạo kỹ thuật và hợp tác. Sau khi tốt nghiệp, sinh viên có thể làm kiến trúc sư nội thất, chuyên viên quy hoạch không gian, nhà thiết kế triển lãm, tư vấn viên thiết kế bền vững hoặc quản lý dự án trong lĩnh vực thương mại, dân cư, văn hóa và công cộng."
141,en,"The Bachelor of Journalism immerses students in multimedia storytelling, news writing, investigative reporting and media production through theoretical study, practical workshops and industry placements. Coursework in news writing, multimedia production, journalism ethics, digital media and investigative methods alongside supervised internships and a capstone project develops skills in research, communication and professional practice. Graduates pursue careers as journalists, news producers, digital content creators, communications officers, public relations specialists and media analysts."
141,ja,このジャーナリズム学士課程では理論学習、実践的ワークショップ、業界実習を通じてマルチメディアストーリーテリング、ニュースライティング、調査報道、メディア制作を総合的に学びます。ニュースライティング、マルチメディア制作、ジャーナリズム倫理、デジタルメディア、調査手法の科目と監督付きインターンシップ、キャップストーンプロジェクトにより研究力、コミュニケーション力、実践力を養います。卒業生はジャーナリスト、ニュースプロデューサー、デジタルコンテンツクリエイター、コミュニケーションオフィサー、広報担当、メディアアナリストなどの職に就きます。
141,vi,"Chương trình Cử nhân Báo chí kết hợp lý thuyết, hội thảo thực hành và thực tập trong ngành để trang bị cho sinh viên kỹ năng kể chuyện đa phương tiện, viết tin tức, điều tra báo chí và sản xuất truyền thông. Các học phần về viết tin tức, sản xuất đa phương tiện, đạo đức báo chí, truyền thông kỹ thuật số và phương pháp điều tra cùng với thực tập có giám sát và dự án capstone phát triển năng lực nghiên cứu, giao tiếp và thực hành chuyên nghiệp. Sau khi tốt nghiệp, sinh viên có thể làm nhà báo, nhà sản xuất tin tức, sáng tạo nội dung số, nhân viên truyền thông, chuyên viên quan hệ công chúng hoặc nhà phân tích truyền thông."
142,en,"The Bachelor of Laboratory Medicine equips students with interdisciplinary expertise in biomedical sciences, diagnostic pathology and research methodologies through theoretical coursework, hands-on laboratory training and extensive clinical placements. Core study in biochemistry, microbiology, immunology, molecular pathology, haematology and histopathology alongside a major research or advanced clinical practice project develops technical proficiency, analytical skills and professional judgement. Graduates qualify as accredited medical laboratory scientists and pursue careers in diagnostic laboratories, research institutions, public health services and biotechnology industries."
142,ja,このラボラトリーメディシン学士課程では、生物医学、診断病理学、研究方法論に関する学際的専門知識を理論科目、実践的な実験室トレーニング、豊富な臨床実習を通じて習得します。生化学、微生物学、免疫学、分子病理学、血液学、組織病理学のコア科目と、研究プロジェクトまたは高度臨床実践プロジェクトにより、技術的熟練度、分析力、専門的判断力を養います。卒業生は認定医療検査技師として、診断検査室、研究機関、公衆衛生サービス、バイオテクノロジー産業で活躍します。
142,vi,"Chương trình Cử nhân Y học Phòng thí nghiệm trang bị cho sinh viên chuyên môn liên ngành về khoa học y sinh, bệnh lý chẩn đoán và phương pháp nghiên cứu thông qua học lý thuyết, đào tạo tại phòng thí nghiệm thực hành và thực tập lâm sàng mở rộng. Nội dung chính bao gồm hóa sinh, vi sinh, miễn dịch học, bệnh lý phân tử, huyết học và mô bệnh học cùng dự án nghiên cứu hoặc thực hành lâm sàng nâng cao, phát triển kỹ năng kỹ thuật, phân tích và phán đoán chuyên nghiệp. Sau khi tốt nghiệp, sinh viên đủ điều kiện làm kỹ thuật viên y học phòng thí nghiệm và có thể làm việc tại các phòng xét nghiệm chẩn đoán, viện nghiên cứu, dịch vụ y tế công và ngành công nghiệp công nghệ sinh học."
143,en,"The Bachelor of Mathematics provides an interdisciplinary foundation in pure and applied mathematics, probability, statistics and computational methods through theoretical coursework, practical problem-solving workshops and a capstone research or project module. Core study in algebra, analysis, modelling and data science alongside supervised internships or collaborative projects develops analytical reasoning, technical proficiency and communication skills. Graduates pursue careers as data analysts, quantitative researchers, actuaries, financial engineers or academic and industry researchers."
143,ja,この数学学士課程では理論科目、実践的な問題解決ワークショップ、キャップストーン研究またはプロジェクトモジュールを通じて純粋数学、応用数学、確率統計、計算手法に関する学際的基礎を提供します。代数学、解析学、モデリング、データサイエンスのコア科目と監督付きインターンシップあるいは共同プロジェクトにより、分析的思考、技術的熟練度、コミュニケーション能力を養います。卒業生はデータアナリスト、定量的研究者、アクチュアリー、ファイナンシャルエンジニア、学術や産業の研究者として活躍します。
143,vi,"Chương trình Cử nhân Toán học trang bị nền tảng liên ngành về toán thuần túy, toán ứng dụng, xác suất thống kê và phương pháp tính toán qua các môn lý thuyết, hội thảo giải quyết vấn đề thực tiễn và module nghiên cứu hoặc dự án capstone. Các học phần về đại số, giải tích, mô hình hóa và khoa học dữ liệu cùng với thực tập có giám sát hoặc dự án hợp tác giúp phát triển tư duy phân tích, thành thạo kỹ thuật và kỹ năng giao tiếp. Sau khi tốt nghiệp, sinh viên có thể làm chuyên viên phân tích dữ liệu, nhà nghiên cứu định lượng, chuyên gia bảo hiểm, kỹ sư tài chính hoặc nhà nghiên cứu trong học thuật và công nghiệp."
144,en,"The Bachelor of Medical Radiation Science provides an interdisciplinary foundation in anatomy, physiology, radiation physics, imaging technology and clinical science through theoretical coursework, laboratory practicums and supervised clinical placements. Core study in diagnostic imaging modalities, radiation therapy techniques, quality assurance and patient care alongside a capstone clinical project develops technical proficiency, analytical skills and professional judgment. Graduates qualify as medical radiation practitioners and pursue careers in diagnostic imaging, radiation oncology, nuclear medicine, medical physics services and healthcare management."
144,ja,この医療放射線科学学士課程では、解剖学、生理学、放射線物理学、画像技術、臨床科学に関する理論科目、実験実習、監督付き臨床実習を通じて学際的な基礎を築きます。診断画像診断法、放射線治療技術、品質保証、患者ケアのコア科目とキャップストーンクリニカルプロジェクトにより、技術的熟練度、分析力、専門的判断力を養います。卒業生は医療放射線技師資格を取得し、画像診断、放射線腫瘍学、核医学、医療物理サービス、医療管理の分野で活躍します。
144,vi,"Chương trình Cử nhân Khoa học Bức xạ Y tế trang bị nền tảng liên ngành về giải phẫu, sinh lý, vật lý bức xạ, công nghệ hình ảnh và khoa học lâm sàng qua các môn lý thuyết, thực hành phòng thí nghiệm và thực tập lâm sàng có giám sát. Nội dung chính bao gồm phương thức chẩn đoán hình ảnh, kỹ thuật xạ trị, đảm bảo chất lượng và chăm sóc bệnh nhân cùng dự án lâm sàng capstone để phát triển kỹ năng kỹ thuật, phân tích và phán đoán chuyên môn. Sau khi tốt nghiệp, sinh viên đủ điều kiện hành nghề kỹ thuật viên bức xạ y tế và có thể làm việc trong các lĩnh vực chẩn đoán hình ảnh, xạ trị, y học hạt nhân, dịch vụ vật lý y tế và quản lý y tế."
145,en,"The Bachelor of Medical Studies combines foundational knowledge in biomedical sciences, clinical reasoning, ethics and health systems with practical learning through laboratory work, case-based tutorials and supervised clinical placements. Core study in anatomy, physiology, pathology, pharmacology and evidence-based medicine alongside a capstone research or clinical project develops analytical, communication and professional skills. Graduates are prepared for further professional training as medical practitioners, or careers in health policy, clinical research, medical education and allied health advisory roles."
145,ja,このメディカルスタディーズ学士課程では、生物医科学、臨床推論、倫理、医療システムの基礎知識を実験実習、ケースベースのチュートリアル、監督付き臨床実習を通じて学びます。解剖学、生理学、病理学、薬理学、エビデンスに基づく医学のコア科目とキャップストーン研究または臨床プロジェクトにより、分析力、コミュニケーション力、専門的スキルを養成します。卒業生は医師としての専門職研修に進むほか、医療政策、臨床研究、医療教育、アライドヘルスの助言職などのキャリアを目指せます。
145,vi,"Chương trình Cử nhân Nghiên cứu Y khoa kết hợp kiến thức nền tảng về khoa học y sinh, tư duy lâm sàng, đạo đức và hệ thống y tế với học thực hành qua phòng thí nghiệm, hướng dẫn theo tình huống và thực tập lâm sàng có giám sát. Nội dung chính bao gồm giải phẫu, sinh lý, bệnh lý, dược lý và y học dựa trên bằng chứng cùng dự án capstone nghiên cứu hoặc lâm sàng để phát triển kỹ năng phân tích, giao tiếp và nghề nghiệp. Sau khi tốt nghiệp, sinh viên có thể tiếp tục đào tạo chuyên môn trở thành bác sĩ, hoặc làm việc trong chính sách y tế, nghiên cứu lâm sàng, giáo dục y khoa và tư vấn y tế dự phòng."
146,en,"The Bachelor of Music Theatre provides interdisciplinary training in singing, dancing, acting and musicianship through theoretical study, practical workshops, live performance projects and industry collaborations. Coursework in voice technique, choreography, stagecraft and production management alongside supervised showcase performances and a capstone musical develops technical proficiency, creative expression and professional resilience. Graduates pursue careers as music theatre performers, directors, choreographers, production managers, vocal coaches and creative practitioners in theatre, film, television and live events."
146,ja,このミュージックシアターバ学士課程では、理論学習、実践的ワークショップ、ライブパフォーマンスプロジェクト、業界連携を通じて歌唱、ダンス、演技、音楽の学際的トレーニングを提供します。ボイステクニック、振付、ステージクラフト、プロダクションマネジメントの科目と監督付きショーケース公演やキャップストーンミュージカルにより、技術的熟練度、創造的表現力、プロフェッショナルなレジリエンスを養います。卒業生はミュージックシアターパーformer、演出家、振付師、プロダクションマネージャー、ボイストレーナー、クリエイティブプラクティショナーとして演劇、映画、テレビ、ライブイベント分野で活躍します。
146,vi,"Chương trình Cử nhân Nhạc kịch cung cấp đào tạo liên ngành về thanh nhạc, vũ đạo, diễn xuất và âm nhạc qua học lý thuyết, hội thảo thực hành, dự án biểu diễn trực tiếp và hợp tác với ngành. Nội dung học bao gồm kỹ thuật giọng hát, biên đạo múa, thiết kế sân khấu và quản lý sản xuất cùng với các buổi trình diễn showcase có giám sát và dự án nhạc kịch capstone để phát triển kỹ năng chuyên môn, sáng tạo và khả năng thích ứng chuyên nghiệp. Sau khi tốt nghiệp, sinh viên có thể làm nghệ sĩ nhạc kịch, đạo diễn, biên đạo múa, quản lý sản xuất, huấn luyện viên thanh nhạc hoặc chuyên gia sáng tạo trong các lĩnh vực sân khấu, điện ảnh, truyền hình và sự kiện trực tiếp."
147,en,"The Bachelor of Occupational Therapy equips students with interdisciplinary knowledge in health sciences, psychology, anatomy and sociology through theoretical study, practical workshops and over one thousand hours of supervised clinical placements. Core study in therapeutic techniques, client assessment, evidence based practice and professional ethics develops analytical, communication and problem-solving skills. Graduates qualify for roles as occupational therapists in healthcare, community services, aged care, private practice and educational settings or may pursue further specialisation through postgraduate study."
147,ja,このオキュペーショナルセラピー学士課程では、健康科学、心理学、解剖学、社会学に関する学際的知識を理論学習、実践的ワークショップ、1000時間を超える監督付き臨床実習を通じて修得します。治療技術、クライアント評価、エビデンスに基づく実践、専門倫理のコア科目により、分析力、コミュニケーション力、問題解決力を養います。卒業生は医療機関、地域サービス、高齢者ケア、プライベートプラクティス、教育分野でオキュペーショナルセラピストとして活躍することができ、大学院進学による専門分野への道も開かれます。
147,vi,"Chương trình Cử nhân Trị liệu Công việc trang bị cho sinh viên kiến thức liên ngành về khoa học sức khỏe, tâm lý học, giải phẫu và xã hội học qua học lý thuyết, hội thảo thực hành và hơn một nghìn giờ thực tập lâm sàng có giám sát. Nội dung chính gồm kỹ thuật trị liệu, đánh giá khách hàng, thực hành dựa trên bằng chứng và đạo đức nghề nghiệp giúp phát triển kỹ năng phân tích, giao tiếp và giải quyết vấn đề. Sau khi tốt nghiệp, sinh viên đủ điều kiện hành nghề trị liệu công việc trong y tế, dịch vụ cộng đồng, chăm sóc người cao tuổi, phòng khám tư nhân và lĩnh vực giáo dục hoặc theo đuổi nghiên cứu sau đại học để chuyên sâu hơn."
148,en,"The Bachelor of Oral Health provides interdisciplinary training in dental science, preventive oral care, community health and clinical practice through theoretical study, laboratory sessions, community outreach projects and supervised clinical placements. Core coursework in oral anatomy, periodontology, radiography, patient assessment and health promotion alongside a final clinical capstone develops technical proficiency, ethical decision making and patient communication skills. Graduates qualify as oral health practitioners and pursue careers in dental clinics, public health services, community outreach programs, research or allied dental fields."
148,ja,このオーラルヘルス学士課程では歯科科学、予防的口腔ケア、コミュニティヘルス、臨床実践に関する学際的トレーニングを理論学習、実験実習、地域健康プロジェクト、監督付き臨床実習を通じて提供します。口腔解剖学、歯周病学、レントゲン撮影、患者評価、健康増進のコア科目と最終臨床キャップストーンにより技術的熟練度、倫理的判断力、患者コミュニケーション能力を養います。卒業生は口腔保健専門職として資格を得て、歯科クリニック、公衆衛生サービス、地域健康プログラム、研究、関連歯科分野で活躍します。
148,vi,"Chương trình Cử nhân Sức khỏe Răng miệng trang bị cho sinh viên đào tạo liên ngành về khoa học nha khoa, chăm sóc phòng ngừa, y tế cộng đồng và thực hành lâm sàng qua học lý thuyết, thực hành phòng thí nghiệm, dự án tiếp cận cộng đồng và thực tập lâm sàng có giám sát. Nội dung chính gồm giải phẫu miệng, nha chu học, chụp X quang, đánh giá bệnh nhân và thúc đẩy sức khỏe cùng với dự án capstone lâm sàng cuối khóa để phát triển kỹ năng chuyên môn, ra quyết định đạo đức và giao tiếp với bệnh nhân. Sau khi tốt nghiệp, sinh viên đủ điều kiện làm chuyên viên răng miệng và có thể làm việc tại phòng khám nha khoa, dịch vụ y tế công cộng, chương trình cộng đồng, nghiên cứu hoặc các lĩnh vực liên quan."
149,en,"The Bachelor of Outdoor and Environmental Leadership provides interdisciplinary training in environmental science, outdoor education, leadership theory and experiential learning through classroom study, fieldwork projects and extensive industry placements. Core coursework in ecology, risk management, program design and cultural awareness alongside a capstone field experience develops practical leadership skills, ethical decision making and environmental stewardship. Graduates pursue careers as outdoor educators, adventure guides, ecotourism managers, environmental interpreters or community engagement officers."
149,ja,このアウトドア＆環境リーダーシップ学士課程では、環境科学、アウトドア教育、リーダーシップ理論、体験学習を教室学習、フィールドワークプロジェクト、豊富な業界実習を通じて学びます。生態学、リスク管理、プログラムデザイン、文化的理解に関するコア科目とフィールドでのキャップストーン体験により、実践的リーダーシップスキル、倫理的判断力、環境保全力を養います。卒業生はアウトドア教育者、アドベンチャーガイド、エコツーリズムマネージャー、環境解説員、地域連携担当者として活躍できます。
149,vi,"Chương trình Cử nhân Lãnh đạo Ngoài trời và Môi trường cung cấp đào tạo liên ngành về khoa học môi trường, giáo dục ngoài trời, lý thuyết lãnh đạo và học tập trải nghiệm qua học lý thuyết, dự án thực địa và thực tập ngành mở rộng. Các học phần cốt lõi về sinh thái học, quản lý rủi ro, thiết kế chương trình và nhận thức văn hóa cùng với trải nghiệm capstone thực địa giúp phát triển kỹ năng lãnh đạo thực tiễn, ra quyết định đạo đức và bảo tồn môi trường. Sau khi tốt nghiệp, sinh viên có thể làm giáo viên ngoài trời, hướng dẫn viên phiêu lưu, quản lý du lịch sinh thái, hướng dẫn viên môi trường hoặc cán bộ kết nối cộng đồng."
150,en,"The Bachelor of Pharmaceutical Science provides an interdisciplinary foundation in chemistry, biology, pharmacology and drug development through theoretical coursework, practical laboratory sessions and industry placements. Core study in drug discovery, pharmacokinetics, quality control and commercialisation alongside a final year research or work placement project develops technical proficiency, analytical skills and professional judgement. Graduates pursue careers as medicinal chemists, clinical trials researchers, quality assurance officers, regulatory affairs specialists or pharmacovigilance analysts."
150,ja,このファーマシューティカルサイエンス学士課程では、化学、生物学、薬理学、医薬品開発に関する学際的基礎を理論科目、実験実習、業界実習を通じて学びます。創薬、薬物動態学、品質管理、商業化に関するコア科目と最終年度の研究または実務プロジェクトにより、技術的熟練度、分析力、専門的判断力を養います。卒業生は医薬化学者、臨床試験研究者、品質保証担当、規制担当、薬剤安全性分析官などの職に就きます。
150,vi,"Chương trình Cử nhân Khoa học Dược phẩm trang bị nền tảng liên ngành về hóa học, sinh học, dược lý học và phát triển thuốc qua các môn lý thuyết, thực hành phòng thí nghiệm và thực tập ngành. Nội dung chính gồm nghiên cứu phát hiện thuốc, dược động học, kiểm soát chất lượng và thương mại hóa cùng dự án nghiên cứu hoặc thực tập cuối khóa để phát triển kỹ năng kỹ thuật, phân tích và phán đoán chuyên môn. Sau khi tốt nghiệp, sinh viên có thể làm nhà hóa học dược, nghiên cứu viên thử nghiệm lâm sàng, chuyên viên đảm bảo chất lượng, chuyên viên pháp chế hoặc nhà phân tích giám sát an toàn thuốc."
151,en,"The Bachelor of Pharmacy combines interdisciplinary study in pharmaceutical sciences, clinical practice, patient care and healthcare management through theoretical coursework, laboratory training and extensive professional placements. Core study in pharmacology, medicinal chemistry, therapeutics, compounding and pharmacy law alongside a capstone clinical project develops technical expertise, ethical decision making and communication skills. Graduates qualify for registration as pharmacists and pursue careers in community and hospital pharmacies, regulatory affairs, pharmaceutical research, industry roles or specialised clinical practice."
151,ja,このファーマシー学士課程では、薬科学、臨床実践、患者ケア、医療管理に関する学際的学習を理論科目、実験室トレーニング、豊富な実務配置を通じて提供します。薬理学、医薬化学、治療学、調剤技術、薬事法に関するコア科目とキャップストーン臨床プロジェクトにより、技術的専門知識、倫理的判断力、コミュニケーション能力を養います。卒業生は薬剤師として登録資格を取得し、地域および病院薬局、薬事規制、医薬品研究、製薬業界、専門臨床分野で活躍します。
151,vi,"Chương trình Cử nhân Dược kết hợp học liên ngành về khoa học dược phẩm, thực hành lâm sàng, chăm sóc bệnh nhân và quản lý y tế qua các môn lý thuyết, thực hành phòng thí nghiệm và thực tập chuyên nghiệp. Nội dung chính bao gồm dược lý học, hóa dược, điều trị học, bào chế và luật dược cùng dự án capstone lâm sàng để phát triển chuyên môn kỹ thuật, ra quyết định đạo đức và kỹ năng giao tiếp. Sau khi tốt nghiệp, sinh viên đủ điều kiện đăng ký hành nghề dược sĩ và có thể làm việc tại nhà thuốc cộng đồng, bệnh viện, bộ phận quản lý dược, nghiên cứu dược phẩm, ngành công nghiệp hoặc thực hành lâm sàng chuyên sâu."
152,en,"The Bachelor of Physiotherapy provides an interdisciplinary foundation in human anatomy, physiology, biomechanics and therapeutic practice through theoretical study, hands-on clinical workshops and extensive supervised placements. Core study in musculoskeletal assessment, neurological rehabilitation, exercise prescription and evidence-based practice alongside a capstone clinical project develops technical proficiency, critical thinking and patient communication skills. Graduates qualify as registered physiotherapists and pursue careers in hospitals, private clinics, community health services, sports rehabilitation and research roles."
152,ja,このフィジオセラピー学士課程では、理論学習、実践的な臨床ワークショップ、豊富な監督付き実習を通じて解剖学生理学生体力学および治療実践の学際的基礎を提供します。筋骨格評価、神経リハビリテーション、運動処方、エビデンスに基づく実践に関するコア科目とキャップストーンクリニカルプロジェクトにより、技術的熟練度、批判的思考、患者コミュニケーション能力を養います。卒業生は理学療法士として登録資格を取得し、病院、プライベートクリニック、地域保健サービス、スポーツリハビリテーション、研究職で活躍できます。
152,vi,"Chương trình Cử nhân Vật lý trị liệu trang bị nền tảng liên ngành về giải phẫu, sinh lý, sinh cơ học và thực hành điều trị qua học lý thuyết, hội thảo lâm sàng thực hành và thực tập có giám sát rộng rãi. Nội dung chính gồm đánh giá hệ cơ xương, phục hồi chức năng thần kinh, lập phác đồ tập luyện và thực hành dựa trên bằng chứng cùng dự án lâm sàng capstone để phát triển kỹ năng chuyên môn, tư duy phản biện và giao tiếp với bệnh nhân. Sau khi tốt nghiệp, sinh viên đủ điều kiện trở thành chuyên viên vật lý trị liệu đăng ký và có thể làm việc tại bệnh viện, phòng khám tư, dịch vụ y tế cộng đồng, phục hồi chức năng thể thao và vị trí nghiên cứu."
153,en,"The Bachelor of Podiatry provides interdisciplinary training in anatomy, biomechanics, pathology and therapeutic practice for foot, ankle and lower limb health through theoretical study, practical laboratory work and extensive supervised clinical placements. Core study in gait analysis, wound management, orthotic design and pharmacology alongside a capstone clinical project develops technical proficiency, diagnostic skills and patient‐centred communication. Graduates qualify as registered podiatrists and pursue careers in private clinics, hospitals, sports medicine, diabetic foot care and community health services."
153,ja,このポディアトリー学士課程では解剖学、生体力学、病理学、治療実践に関する学際的トレーニングを理論学習、実験実習、豊富な監督付き臨床実習を通じて提供します。歩行分析、創傷管理、装具設計、薬理学のコア科目とキャップストーンクリニカルプロジェクトにより技術的熟練度、診断力、患者中心のコミュニケーションスキルを養います。卒業生は登録ポディアトリストとして、プライベートクリニック、病院、スポーツ医学、糖尿病足ケア、地域保健サービスで活躍します。
153,vi,"Chương trình Cử nhân Chăm sóc Chân (Podiatry) cung cấp đào tạo liên ngành về giải phẫu, sinh cơ học, bệnh lý và thực hành điều trị cho sức khỏe bàn chân, mắt cá và chi dưới qua học lý thuyết, thực hành phòng thí nghiệm và thực tập lâm sàng có giám sát rộng rãi. Nội dung chính gồm phân tích dáng đi, quản lý vết thương, thiết kế chỉnh hình, dược lý học và dự án lâm sàng capstone để phát triển kỹ năng kỹ thuật, chẩn đoán và giao tiếp hướng đến bệnh nhân. Sau khi tốt nghiệp, sinh viên đủ điều kiện trở thành podiatrist đã đăng ký và có thể làm việc tại phòng khám tư, bệnh viện, y học thể thao, chăm sóc chân cho bệnh nhân tiểu đường và dịch vụ y tế cộng đồng."
154,en,"The Bachelor of Public Health provides interdisciplinary training in epidemiology, health promotion, policy development and research methods through theoretical coursework, practical fieldwork and supervised industry placements. Core study in biostatistics, environmental health, health systems analysis and community engagement alongside a capstone project develops analytical skills, ethical decision-making and leadership capabilities. Graduates pursue careers as public health officers, policy advisors, health promotion specialists, epidemiologists or community health practitioners."
154,ja,このパブリックヘルス学士課程では、疫学、健康増進、政策立案、研究方法論に関する理論科目、実地調査、監督付き業界実習を通じて学際的トレーニングを提供します。生物統計学、環境保健、保健システム分析、地域参加に関するコア科目とキャップストーンプロジェクトにより分析力、倫理的意思決定能力、リーダーシップを養成します。卒業生は公衆衛生担当者、政策アドバイザー、健康増進専門家、疫学者、地域保健プラクティショナーとして活躍します。
154,vi,"Chương trình Cử nhân Y tế Công cộng cung cấp đào tạo liên ngành về dịch tễ học, thúc đẩy sức khỏe, phát triển chính sách và phương pháp nghiên cứu qua học lý thuyết, thực tế thực địa và thực tập có giám sát. Các học phần chính gồm sinh thống kê, y tế môi trường, phân tích hệ thống y tế và tương tác cộng đồng cùng dự án capstone nhằm phát triển kỹ năng phân tích, ra quyết định đạo đức và năng lực lãnh đạo. Sau khi tốt nghiệp, sinh viên có thể làm cán bộ y tế công cộng, cố vấn chính sách, chuyên gia thúc đẩy sức khỏe, nhà dịch tễ học hoặc chuyên viên y tế cộng đồng."
155,en,"The Bachelor of Social Science offers a broad interdisciplinary foundation in sociology, psychology, politics and research methods through theoretical study, practical workshops and supervised field placements. Core coursework in social policy analysis, community engagement, data interpretation and ethical practice alongside major-specific projects develops analytical reasoning, communication and professional skills. Graduates pursue careers in community services, policy development, social research, advocacy roles and program management across government, non-profit and private sectors."
155,ja,この社会科学学士課程では社会学、心理学、政治学、研究方法論を理論学習、実践的ワークショップ、監督付きフィールド実習を通じて幅広く学びます。社会政策分析、地域連携、データ解釈、倫理的実践に関するコア科目と専攻別プロジェクトにより分析的思考、コミュニケーション、専門的スキルを養います。卒業生は政府機関、非営利組織、民間部門において地域サービス、政策立案、社会調査、アドボカシー、プログラム管理などのキャリアを追求します。
155,vi,"Chương trình Cử nhân Khoa học Xã hội cung cấp nền tảng liên ngành về xã hội học, tâm lý học, chính trị học và phương pháp nghiên cứu qua học lý thuyết, hội thảo thực hành và thực tập có giám sát. Nội dung chính gồm phân tích chính sách xã hội, gắn kết cộng đồng, diễn giải dữ liệu và thực hành đạo đức cùng các dự án chuyên ngành giúp phát triển tư duy phân tích, kỹ năng giao tiếp và chuyên môn nghề nghiệp. Sau khi tốt nghiệp, sinh viên có thể làm việc trong dịch vụ cộng đồng, phát triển chính sách, nghiên cứu xã hội, vai trò vận động chính sách và quản lý chương trình tại các cơ quan chính phủ, tổ chức phi lợi nhuận hoặc doanh nghiệp tư nhân."
156,en,"The Bachelor of Software Engineering equips students with interdisciplinary expertise in software design, development, testing and project management through theoretical coursework, practical laboratories and industry-aligned team projects. Core study in programming paradigms, systems engineering, software architecture, agile methodologies and quality assurance alongside capstone development projects develops technical proficiency, collaborative problem solving and communication skills. Graduates pursue careers as software engineers, systems analysts, quality assurance specialists, DevOps engineers or technical project managers in technology, finance, healthcare and other industries."
156,ja,このソフトウェア工学学士課程では、理論科目、実践的ラボ、産業連携型のチームプロジェクトを通じてソフトウェア設計、開発、テスト、プロジェクト管理の学際的専門知識を修得します。プログラミングパラダイム、システム工学、ソフトウェアアーキテクチャ、アジャイル手法、品質保証に関するコア科目とキャップストーン開発プロジェクトにより技術的熟練度、協働的問題解決力、コミュニケーション能力を養います。卒業生はソフトウェアエンジニア、システムアナリスト、品質保証スペシャリスト、DevOpsエンジニア、テクニカルプロジェクトマネージャーとして、テクノロジー、金融、医療など多様な業界で活躍します。
